Link,grandeur,timestamp,type,unite,value
Bretigny#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Bretigny#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Bretigny#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Bretigny#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Bretigny#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Bretigny#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Bretigny#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Bretigny#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Bretigny#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Bretigny#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Bretigny#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Bretigny#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Bretigny#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Bretigny#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Bretigny#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Macon#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Macon#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Macon#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Macon#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Macon#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Macon#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Macon#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Macon#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Macon#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Macon#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Macon#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Macon#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Macon#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Macon#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Macon#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Macon#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Macon#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Macon#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Macon#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Macon#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Macon#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Macon#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Macon#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Macon#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Rumilly#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Rumilly#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Rumilly#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Rumilly#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Rumilly#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Rumilly#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Rumilly#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Rumilly#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Rumilly#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Rumilly#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Rumilly#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Rumilly#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Rumilly#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Rumilly#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Rumilly#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Rumilly#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Rumilly#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Rumilly#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Rumilly#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Rumilly#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Rumilly#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Rumilly#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Rumilly#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Rumilly#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Amberieu#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,14.38643409642166
Amberieu#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,14.38643409642166
Amberieu#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,14.38643409642166
Amberieu#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,14.445663616018678
Amberieu#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,14.445663616018678
Amberieu#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,14.445663616018678
Amberieu#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,14.445663616018678
Amberieu#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,14.371426959231188
Amberieu#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,14.371426959231188
Amberieu#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,14.371426959231188
Amberieu#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,14.371426959231188
Amberieu#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,11.497141567384947
Amberieu#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,13.419762690666099
Amberieu#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,13.419762690666099
Amberieu#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,13.419762690666099
Amberieu#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,10.73581015253288
Amberieu#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,6.299999999999999
Amberieu#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,12.0
Amberieu#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,10.203586787040159
Amberieu#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,12.754483483800199
Amberieu#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,12.754483483800199
Amberieu#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,12.688403135747686
Amberieu#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,12.688403135747686
Amberieu#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,12.688403135747686
Evian#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,14.38643409642166
Evian#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,14.38643409642166
Evian#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,14.38643409642166
Evian#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,14.445663616018678
Evian#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,14.445663616018678
Evian#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,14.445663616018678
Evian#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,14.445663616018678
Evian#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,14.371426959231188
Evian#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,14.371426959231188
Evian#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,14.371426959231188
Evian#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,14.371426959231188
Evian#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,11.497141567384947
Evian#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,13.419762690666099
Evian#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,13.419762690666099
Evian#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,13.419762690666099
Evian#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,10.73581015253288
Evian#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,6.299999999999999
Evian#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,12.0
Evian#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,10.203586787040159
Evian#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,12.754483483800199
Evian#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,12.754483483800199
Evian#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,12.688403135747686
Evian#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,12.688403135747686
Evian#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,12.688403135747686
Salvetat#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,14.38643409642166
Salvetat#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,14.38643409642166
Salvetat#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,14.38643409642166
Salvetat#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,14.445663616018678
Salvetat#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,14.445663616018678
Salvetat#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,14.445663616018678
Salvetat#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,14.445663616018678
Salvetat#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,14.371426959231188
Salvetat#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,14.371426959231188
Salvetat#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,14.371426959231188
Salvetat#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,14.371426959231188
Salvetat#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,11.497141567384947
Salvetat#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,13.419762690666099
Salvetat#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,13.419762690666099
Salvetat#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,13.419762690666099
Salvetat#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,10.73581015253288
Salvetat#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,6.299999999999999
Salvetat#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,12.0
Salvetat#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,10.203586787040159
Salvetat#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,12.754483483800199
Salvetat#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,12.754483483800199
Salvetat#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,12.688403135747686
Salvetat#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,12.688403135747686
Salvetat#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,12.688403135747686
Volvic#63,ligneRouteCapa,2018-01-15 12:00:00,road,camions,19.18191212856221
Volvic#63,ligneRouteCapa,2018-01-22 12:00:00,road,camions,19.18191212856221
Volvic#63,ligneRouteCapa,2018-01-29 12:00:00,road,camions,19.18191212856221
Volvic#63,ligneRouteCapa,2018-02-05 12:00:00,road,camions,19.260884821358236
Volvic#63,ligneRouteCapa,2018-02-12 12:00:00,road,camions,19.260884821358236
Volvic#63,ligneRouteCapa,2018-02-19 12:00:00,road,camions,19.260884821358236
Volvic#63,ligneRouteCapa,2018-02-26 12:00:00,road,camions,19.260884821358236
Volvic#63,ligneRouteCapa,2018-03-05 12:00:00,road,camions,19.161902612308246
Volvic#63,ligneRouteCapa,2018-03-12 12:00:00,road,camions,19.161902612308246
Volvic#63,ligneRouteCapa,2018-03-19 12:00:00,road,camions,19.161902612308246
Volvic#63,ligneRouteCapa,2018-03-26 12:00:00,road,camions,19.161902612308246
Volvic#63,ligneRouteCapa,2018-04-02 12:00:00,road,camions,15.329522089846591
Volvic#63,ligneRouteCapa,2018-04-09 12:00:00,road,camions,17.893016920888133
Volvic#63,ligneRouteCapa,2018-04-16 12:00:00,road,camions,17.893016920888133
Volvic#63,ligneRouteCapa,2018-04-23 12:00:00,road,camions,17.893016920888133
Volvic#63,ligneRouteCapa,2018-04-30 12:00:00,road,camions,14.314413536710507
Volvic#63,ligneRouteCapa,2018-05-07 12:00:00,road,camions,8.399999999999999
Volvic#63,ligneRouteCapa,2018-05-14 12:00:00,road,camions,16.0
Volvic#63,ligneRouteCapa,2018-05-21 12:00:00,road,camions,13.604782382720215
Volvic#63,ligneRouteCapa,2018-05-28 12:00:00,road,camions,17.005977978400267
Volvic#63,ligneRouteCapa,2018-06-04 12:00:00,road,camions,17.005977978400267
Volvic#63,ligneRouteCapa,2018-06-11 12:00:00,road,camions,16.91787084766358
Volvic#63,ligneRouteCapa,2018-06-18 12:00:00,road,camions,16.91787084766358
Volvic#63,ligneRouteCapa,2018-06-25 12:00:00,road,camions,16.91787084766358
Amberieu#66,ligneRouteCapa,2018-01-15 12:00:00,road,camions,9.590956064281103
Amberieu#66,ligneRouteCapa,2018-01-22 12:00:00,road,camions,9.590956064281103
Amberieu#66,ligneRouteCapa,2018-01-29 12:00:00,road,camions,9.590956064281103
Amberieu#66,ligneRouteCapa,2018-02-05 12:00:00,road,camions,9.630442410679118
Amberieu#66,ligneRouteCapa,2018-02-12 12:00:00,road,camions,9.630442410679118
Amberieu#66,ligneRouteCapa,2018-02-19 12:00:00,road,camions,9.630442410679118
Amberieu#66,ligneRouteCapa,2018-02-26 12:00:00,road,camions,9.630442410679118
Amberieu#66,ligneRouteCapa,2018-03-05 12:00:00,road,camions,9.58095130615412
Amberieu#66,ligneRouteCapa,2018-03-12 12:00:00,road,camions,9.58095130615412
Amberieu#66,ligneRouteCapa,2018-03-19 12:00:00,road,camions,9.58095130615412
Amberieu#66,ligneRouteCapa,2018-03-26 12:00:00,road,camions,9.58095130615412
Amberieu#66,ligneRouteCapa,2018-04-02 12:00:00,road,camions,7.664761044923298
Amberieu#66,ligneRouteCapa,2018-04-09 12:00:00,road,camions,8.946508460444068
Amberieu#66,ligneRouteCapa,2018-04-16 12:00:00,road,camions,8.946508460444068
Amberieu#66,ligneRouteCapa,2018-04-23 12:00:00,road,camions,8.946508460444068
Amberieu#66,ligneRouteCapa,2018-04-30 12:00:00,road,camions,7.157206768355254
Amberieu#66,ligneRouteCapa,2018-05-07 12:00:00,road,camions,4.199999999999998
Amberieu#66,ligneRouteCapa,2018-05-14 12:00:00,road,camions,8.0
Amberieu#66,ligneRouteCapa,2018-05-21 12:00:00,road,camions,6.802391191360107
Amberieu#66,ligneRouteCapa,2018-05-28 12:00:00,road,camions,8.502988989200134
Amberieu#66,ligneRouteCapa,2018-06-04 12:00:00,road,camions,8.502988989200134
Amberieu#66,ligneRouteCapa,2018-06-11 12:00:00,road,camions,8.45893542383179
Amberieu#66,ligneRouteCapa,2018-06-18 12:00:00,road,camions,8.45893542383179
Amberieu#66,ligneRouteCapa,2018-06-25 12:00:00,road,camions,8.45893542383179
Bretigny#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Bretigny#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Bretigny#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Bretigny#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Bretigny#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Bretigny#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Bretigny#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Bretigny#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Bretigny#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Bretigny#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Bretigny#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Bretigny#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Bretigny#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Bretigny#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Bretigny#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Bretigny#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Bretigny#67,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Bretigny#67,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Bretigny#67,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Bretigny#67,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Bretigny#67,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Bretigny#67,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Bretigny#67,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Bretigny#67,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Macon#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Macon#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Macon#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Macon#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Macon#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Macon#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Macon#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Macon#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Macon#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Macon#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Macon#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Macon#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Macon#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Macon#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Macon#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Macon#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Macon#67,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Macon#67,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Macon#67,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Macon#67,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Macon#67,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Macon#67,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Macon#67,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Macon#67,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
StQuentinChesnes#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
StQuentinChesnes#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
StQuentinChesnes#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
StQuentinChesnes#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
StQuentinChesnes#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
StQuentinChesnes#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
StQuentinChesnes#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
StQuentinChesnes#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
StQuentinChesnes#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
StQuentinChesnes#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
StQuentinChesnes#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
StQuentinChesnes#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
StQuentinChesnes#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
StQuentinChesnes#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
StQuentinChesnes#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
StQuentinChesnes#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
StQuentinChesnes#67,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
StQuentinChesnes#67,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
StQuentinChesnes#67,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
StQuentinChesnes#67,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
StQuentinChesnes#67,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
StQuentinChesnes#67,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
StQuentinChesnes#67,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
StQuentinChesnes#67,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Vinay#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Vinay#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Vinay#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Vinay#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Vinay#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Vinay#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Vinay#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Vinay#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Vinay#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Vinay#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Vinay#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Vinay#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Vinay#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Vinay#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Vinay#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Vinay#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Vinay#67,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Vinay#67,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Vinay#67,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Vinay#67,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Vinay#67,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Vinay#67,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Vinay#67,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Vinay#67,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
StQuentinTotem#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
StQuentinTotem#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
StQuentinTotem#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
StQuentinTotem#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
StQuentinTotem#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
StQuentinTotem#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
StQuentinTotem#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
StQuentinTotem#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
StQuentinTotem#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
StQuentinTotem#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
StQuentinTotem#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
StQuentinTotem#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
StQuentinTotem#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
StQuentinTotem#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
StQuentinTotem#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
StQuentinTotem#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
StQuentinTotem#67,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
StQuentinTotem#67,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
StQuentinTotem#67,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
StQuentinTotem#67,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
StQuentinTotem#67,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
StQuentinTotem#67,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
StQuentinTotem#67,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
StQuentinTotem#67,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Rumilly#67,ligneRouteCapa,2018-01-15 12:00:00,road,camions,6.713669244996773
Rumilly#67,ligneRouteCapa,2018-01-22 12:00:00,road,camions,6.713669244996773
Rumilly#67,ligneRouteCapa,2018-01-29 12:00:00,road,camions,6.713669244996773
Rumilly#67,ligneRouteCapa,2018-02-05 12:00:00,road,camions,6.741309687475384
Rumilly#67,ligneRouteCapa,2018-02-12 12:00:00,road,camions,6.741309687475384
Rumilly#67,ligneRouteCapa,2018-02-19 12:00:00,road,camions,6.741309687475384
Rumilly#67,ligneRouteCapa,2018-02-26 12:00:00,road,camions,6.741309687475384
Rumilly#67,ligneRouteCapa,2018-03-05 12:00:00,road,camions,6.7066659143078855
Rumilly#67,ligneRouteCapa,2018-03-12 12:00:00,road,camions,6.7066659143078855
Rumilly#67,ligneRouteCapa,2018-03-19 12:00:00,road,camions,6.7066659143078855
Rumilly#67,ligneRouteCapa,2018-03-26 12:00:00,road,camions,6.7066659143078855
Rumilly#67,ligneRouteCapa,2018-04-02 12:00:00,road,camions,5.365332731446308
Rumilly#67,ligneRouteCapa,2018-04-09 12:00:00,road,camions,6.262555922310848
Rumilly#67,ligneRouteCapa,2018-04-16 12:00:00,road,camions,6.262555922310848
Rumilly#67,ligneRouteCapa,2018-04-23 12:00:00,road,camions,6.262555922310848
Rumilly#67,ligneRouteCapa,2018-04-30 12:00:00,road,camions,5.010044737848677
